run,camCol,rerun,field,objID,u,g,r,i,z,ra,dec
4887,3,301,32,1237666463714643628,24.91707,24.77102,24.14941,22.55362,22.04537,58.7073420349375,50.1471853974237
4887,3,301,44,1237666463715429468,24.35139,24.67267,24.3662,21.9731,20.88048,60.6783954027646,51.4820197217354
4887,3,301,51,1237666463715889466,24.19905,24.70728,24.02044,22.17169,21.7398,61.6414494115172,52.3034912869027
4887,3,301,56,1237666463716218128,24.34407,24.04724,23.8954,22.22795,20.64071,62.5750353336768,52.9236385763129
4887,3,301,59,1237666463716414777,24.22927,24.18972,23.6856,21.44706,20.61899,63.1695424114129,53.1535129706113
4887,3,301,64,1237666463716741177,24.51576,24.89986,24.92122,21.98012,20.92775,63.9654040460152,53.7161895073604
4887,3,301,67,1237666463716937402,23.90818,24.96776,24.93278,22.36081,20.69721,64.3478582423336,54.0384531636355
4887,3,301,75,1237666463717460065,24.3209,24.72481,24.18809,22.3299,21.38816,65.8243362470194,54.8565122995605
4887,3,301,80,1237666463717789815,24.98619,25.53797,25.01791,22.50756,21.10625,66.755672244483,55.536297539296
4887,3,301,97,1237666463718903172,24.60859,24.87446,24.5832,22.24049,21.81138,70.3426465561815,57.1433007866187
4887,3,301,98,1237666463718968775,24.48385,25.2112,24.65817,22.44971,21.55542,70.4246184818643,57.1551585528448
4887,3,301,101,1237666463719165258,23.37277,24.87141,24.65932,22.06609,21.49487,70.9344922832262,57.604209425694
4887,3,301,104,1237666463719361763,24.53142,24.50473,24.3686,22.18138,20.91268,71.6999099257042,57.7965963051953
4887,3,301,113,1237666463719950086,23.56854,25.18178,24.76843,22.0859,21.48354,73.6281871266382,58.6215768379904
4887,3,301,125,1237666463720737272,23.28469,25.01711,24.51634,22.23616,21.71564,76.5013673773942,59.8060532816503
4887,3,301,125,1237666463720737266,24.79158,24.57612,24.08198,21.87187,20.82198,76.5512131852454,59.7682826285364
4887,3,301,128,1237666463720933760,24.00565,24.63766,24.27863,22.49934,21.92386,77.2152077553764,60.102448928727
4887,3,301,134,1237666463721327018,24.7576,24.37775,23.76908,22.24246,21.03652,78.7148731116942,60.6300784926569
4887,3,301,142,1237666463721851173,23.29956,24.58763,24.5025,22.64334,21.85184,80.8207308066009,61.2054458938133
4887,3,301,144,1237666463721981928,24.09033,23.79214,23.50683,21.82907,20.9764,81.243815441714,61.360337061304
4887,3,301,148,1237666463722244434,24.7405,24.56074,24.80351,21.91672,20.70148,82.5573606014516,61.5560944780476
6182,4,301,101,1237672026238686513,23.58625,24.31164,23.70119,21.89849,20.80867,319.958336799496,52.8063626818791
6182,4,301,101,1237672026238686486,23.18905,24.39794,23.99433,21.30609,20.02268,319.993929475407,52.8421110329628
6182,4,301,102,1237672026238750636,23.70861,24.34552,23.93885,21.79478,20.87734,319.995554606584,52.6931462558404
6182,4,301,101,1237672026238686777,23.88681,24.37213,23.75775,22.25948,20.48514,320.034254033054,52.8032753302578
6182,4,301,101,1237672026238686695,22.70718,24.02206,23.50543,21.75274,20.61093,320.05677944376,52.7720372460725
6182,4,301,102,1237672026238750665,23.0695,24.50068,24.29453,21.90647,20.97946,320.067221402428,52.723466318611
6182,4,301,102,1237672026238751151,23.35701,24.87279,24.70573,22.74822,20.61174,320.09113120374,52.7119760056273
6182,4,301,102,1237672026238750750,24.02188,23.93112,23.47895,21.10645,19.81712,320.0919207775,52.7033881472247
6182,4,301,102,1237672026238750719,23.33274,24.08342,24.67292,21.97607,20.74058,320.10132226419,52.7231337718255
6182,4,301,102,1237672026238750782,23.79008,25.4557,25.66309,21.64525,20.68622,320.145688641762,52.726941999834
6182,4,301,102,1237672026238750992,25.14275,24.79675,24.33833,21.51397,19.43526,320.171652428672,52.6475944694287
6182,4,301,102,1237672026238751020,24.30142,24.16762,24.68154,21.92807,19.69176,320.181925426469,52.642614606523
6182,4,301,103,1237672026238816075,24.74895,24.99904,24.39611,21.71313,20.70016,320.186056176647,52.5649408331682
6182,4,301,102,1237672026238751170,23.35207,24.89716,24.61541,21.99213,19.75871,320.201233158731,52.6698363276452
6182,4,301,103,1237672026238816061,22.95422,24.20706,23.90588,21.50979,19.95399,320.211344222728,52.5869024267056
6182,4,301,103,1237672026238816174,24.30715,24.93033,24.46806,21.58231,20.36709,320.21345792793,52.5414286693089
6182,4,301,102,1237672026238751106,23.53325,24.2212,23.64888,20.7018,18.73475,320.248832884856,52.6563059610056
6182,4,301,102,1237672026238750745,22.74758,24.1312,23.55788,21.87991,20.71899,320.250704426382,52.8022655788646
6182,4,301,103,1237672026238816463,23.74824,24.74084,24.48468,22.07924,20.28382,320.254553269612,52.6537020673725
6182,4,301,102,1237672026238751184,22.53947,24.6629,24.44362,22.58819,20.46405,320.26604806535,52.6753799037502
6182,4,301,103,1237672026238816475,25.56756,25.73147,25.31527,22.06546,20.54322,320.26839642484,52.6327257251926
6182,4,301,102,1237672026238750936,23.90857,25.03248,24.43159,21.79208,20.26832,320.276391080479,52.7359562206197
6182,4,301,103,1237672026238816227,23.92973,24.87162,24.85185,21.76578,20.93484,320.282463011803,52.5672477002932
6182,4,301,103,1237672026238816484,25.2544,24.86516,24.56439,21.99194,20.02838,320.290829927081,52.6207271689832
6182,4,301,103,1237672026238816100,23.36733,24.72955,24.07607,21.64751,20.17359,320.304293952296,52.6251761676483
6182,4,301,103,1237672026238816147,23.97518,25.44635,25.34521,21.75995,20.81569,320.304621471926,52.6099804824751
6182,4,301,103,1237672026238816076,22.81735,25.05344,24.98332,21.6839,19.40781,320.311341256978,52.6412047748348
6182,4,301,103,1237672026238816494,24.09046,24.83547,24.25238,22.75039,20.39419,320.314196955263,52.593314371415
6182,4,301,103,1237672026238816042,25.26927,25.16844,24.77759,21.86734,20.02272,320.326390808308,52.6653506355703
6182,4,301,103,1237672026238816203,23.17792,24.01931,23.61588,21.64518,20.18161,320.336767647705,52.6071922643866
6182,4,301,104,1237672026238882909,26.37938,25.99201,25.54984,21.62389,20.71252,320.426094995382,52.5232936175941
6182,4,301,103,1237672026238816418,24.76819,24.61667,24.00535,21.83973,21.12346,320.433418184109,52.567986212122
6182,4,301,103,1237672026238816302,25.44076,25.49816,25.26325,21.92485,20.19426,320.463559966237,52.6447536335096
6182,4,301,104,1237672026238883111,24.43207,24.42183,24.20906,21.86207,20.63174,320.470183561845,52.4551662782776
6182,4,301,105,1237672026238947117,23.919,25.17845,25.16288,21.90792,20.77379,320.558100267612,52.3528874272289
6182,4,301,105,1237672026238947145,24.24141,24.68211,25.06143,21.87992,21.01941,320.587431009119,52.3585067640822
6182,4,301,105,1237672026238947505,22.83636,24.36363,24.67467,22.38804,20.46578,320.594365007307,52.3788560860793
6182,4,301,105,1237672026238947028,23.50382,25.11403,24.55029,21.86497,20.82342,320.596583996303,52.4062632932796
6182,4,301,105,1237672026238947504,24.86454,24.55033,25.31704,22.86227,20.48017,320.603901219402,52.3848629133328
6182,4,301,105,1237672026238947507,24.46281,24.48348,24.22169,22.48282,20.0693,320.616174623454,52.3798036119309
6182,4,301,105,1237672026238947286,24.8821,25.48199,24.91955,21.87969,21.18246,320.665451124032,52.3670018003146
6182,4,301,104,1237672026238883370,25.5679,25.19064,26.4371,22.96657,20.44762,320.666082700781,52.5538323751011
6182,4,301,104,1237672026238883371,24.90793,25.67682,25.65525,23.19173,20.12156,320.669567929974,52.551299754287
6182,4,301,105,1237672026238946970,23.65066,24.3884,23.73387,20.94156,19.87663,320.673176740455,52.4709648038527
6182,4,301,105,1237672026238947518,24.00492,24.73644,24.39356,22.50235,20.30195,320.689421157584,52.3615623688069
6182,4,301,105,1237672026238946911,24.26827,24.91157,24.26304,21.96364,21.13656,320.730191626886,52.5199432814765
6182,4,301,105,1237672026238947374,23.12425,24.73714,24.27207,22.07066,20.33607,320.744368167825,52.3608667696333
6182,4,301,105,1237672026238947521,24.06561,23.71388,25.54848,22.21251,20.11692,320.759737222702,52.392293413207
6182,4,301,105,1237672026238947511,23.84072,25.06858,24.58862,22.65522,20.45221,320.761708961267,52.4463373803161
6182,4,301,105,1237672026238947138,23.7991,24.24532,24.7576,22.11843,20.03289,320.781952917596,52.4815118206694
6182,4,301,105,1237672026238947371,24.03886,25.06766,24.59558,22.1904,20.71189,320.803890773465,52.3995183009875
6182,4,301,105,1237672026238947256,24.22935,23.8574,23.75594,21.4309,20.40161,320.816206617844,52.4663749852356
6182,4,301,107,1237672026239080282,23.47547,23.83521,23.80724,22.10448,20.83001,320.842385206136,52.1652636336887
6182,4,301,106,1237672026239014687,23.51061,24.62816,24.00439,21.80765,20.91309,320.897887240856,52.34470045517
6182,4,301,106,1237672026239014796,23.36688,24.53375,24.43838,22.05478,20.86772,320.914177626457,52.3121920934061
6182,4,301,106,1237672026239014863,24.60678,25.34261,25.04615,22.14792,20.81465,320.924064003356,52.2845234316763
7185,5,301,18,1237676334622310952,23.95985,23.71575,23.11047,21.32279,20.41718,97.6938305943557,-19.7529014798226
7185,5,301,20,1237676334622443842,24.92753,24.73421,24.10764,22.40115,21.4486,97.8987393684522,-19.6754140526919
7185,5,301,21,1237676334622509155,24.28385,24.64326,24.03474,22.07368,21.19131,98.1177189329027,-19.5317762394029
7185,5,301,26,1237676334622836575,24.37679,24.25727,23.7197,22.03964,21.08137,98.8626689171329,-19.194243147143
7185,5,301,28,1237676334622968358,23.87686,24.48604,24.27327,22.18074,21.74658,99.0476546254508,-19.1613123957539
7185,5,301,29,1237676334623033799,24.76164,24.54947,23.97973,21.64602,20.83387,99.2165364289279,-18.9249749425528
7185,5,301,31,1237676334623164917,24.32097,24.82294,25.16613,22.486,20.75645,99.5156699759501,-18.8456094465309
7185,5,301,31,1237676334623163004,23.85248,24.15888,23.68032,21.7104,20.83251,99.5383677533008,-18.8586256827617
7185,5,301,33,1237676334623296089,23.94828,23.87364,23.35346,21.82071,20.80215,99.8252607771549,-18.7487136405734
7185,5,301,42,1237676334623885298,23.83248,23.82515,23.99788,22.00433,20.9007,101.036903712383,-18.1810675685545
2830,5,301,401,1237657630064836896,22.4528,24.77632,24.74438,24.24608,22.75489,180.176258905493,52.853403786706
2830,5,301,402,1237657630064902938,23.98126,25.52065,24.9824,23.70545,20.97302,180.57272277492,52.9902144766683
2830,5,301,402,1237657630064902338,22.09461,25.08332,24.86003,24.36511,21.69621,180.621989442741,52.9237551669371
2830,5,301,406,1237657630065165312,25.06773,25.97394,25.84555,24.33624,21.05566,181.464006892168,53.0055868059402
2830,5,301,407,1237657630065230775,25.06126,24.88278,24.6424,23.74541,21.13572,181.6875766594,53.0568616460921
2830,5,301,408,1237657630065296433,24.38758,25.34523,25.53212,24.68767,21.13732,181.883213149375,52.9580815221042
2830,5,301,408,1237657630065295627,22.11545,24.95684,24.77745,24.29699,23.1756,182.083277764565,52.9150986642611
2830,5,301,409,1237657630065361780,24.31069,24.77516,25.59502,25.03826,21.17075,182.256809382691,52.9673131870547
2830,5,301,415,1237657630065754424,22.35858,25.17688,25.12798,24.65413,23.3703,183.830595493848,53.0572523425122
2830,5,301,417,1237657630065886149,24.31267,24.43069,25.08206,23.65675,21.10958,184.311564338196,53.100536219061
2830,5,301,418,1237657630065950933,22.54193,25.28204,25.03685,24.50205,23.30618,184.394818488224,53.0175667455399
2830,5,301,418,1237657630065951628,24.67774,25.15511,25.14004,24.09121,21.11581,184.465744854464,53.0225498854033
2830,5,301,419,1237657630066017076,24.7166,24.86401,25.73725,23.94622,21.09628,184.788504542822,52.9984447118743
2830,5,301,422,1237657630066213709,24.09884,25.56212,25.48199,24.18836,20.99937,185.577180650627,52.9972777273842
2830,5,301,423,1237657630066279251,24.81479,24.54701,25.31627,24.43361,21.06636,185.759917973624,52.9962646666868
2830,5,301,424,1237657630066344758,24.59651,25.40064,25.07278,23.41299,21.26573,185.9483602669,52.9948505029349
2830,5,301,425,1237657630066410341,24.1083,24.69249,24.84503,23.79773,21.15136,186.328527125534,53.0780015461583
2830,5,301,426,1237657630066475991,25.44047,26.1528,26.31947,23.39011,21.03659,186.552939055151,53.0925159040482
2830,5,301,427,1237657630066541584,25.0501,24.98567,24.71723,23.68904,21.24146,186.694834426945,53.0936487120397
2830,5,301,429,1237657630066672489,23.36911,24.72253,25.13578,23.85065,20.70465,187.213311413409,52.9782190184205
2830,5,301,432,1237657630066868408,22.31071,25.55269,25.19431,24.35417,23.22569,187.93159309292,52.914792781289
2830,5,301,432,1237657630066869197,24.5964,25.32969,25.15225,24.31372,20.99114,188.017015292046,52.9607024185993
2830,5,301,434,1237657630066999509,22.21837,24.81743,24.8654,24.26757,22.93585,188.40045913299,52.9023853915765
2830,5,301,444,1237657630067654866,22.19746,25.93555,25.51262,24.1858,23.00332,190.964501817294,52.8019476787633
2830,5,301,445,1237657630067721060,23.90721,24.93152,25.43463,24.84207,21.14946,191.123911590209,52.8997884276539
2830,5,301,449,1237657630067983240,23.97518,25.61443,26.15855,24.31727,21.04717,192.205490470987,52.8890693110725
2830,5,301,450,1237657630068048166,22.1104,25.60071,25.06565,23.88393,23.14393,192.472011784672,52.7169012183195
2830,5,301,452,1237657630068179109,22.2364,23.99273,24.69057,24.22726,23.03129,192.820487239944,52.6945137859786
2830,5,301,452,1237657630068179764,26.30128,26.195,25.86522,25.42946,20.54876,192.985956100023,52.7317082008952
2830,5,301,454,1237657630068310966,24.01203,24.43945,24.73557,24.05232,21.11154,193.523571974563,52.7196926811497
2830,5,301,455,1237657630068376610,23.4116,24.35821,24.98018,24.5614,20.97247,193.72099363898,52.6950423225524
2830,5,301,16,1237657630039606301,22.16387,25.08251,25.14551,23.2714,22.59435,113.616420487541,23.2653035092895
2830,5,301,21,1237657630039933902,22.64203,25.33866,24.94224,23.97719,23.27103,114.16563945968,23.837414976228
2830,5,301,24,1237657630040130402,22.41165,24.35224,25.0605,24.61822,22.76482,114.547441700914,24.2312756454681
2830,5,301,41,1237657630041244422,22.21034,25.22333,24.69283,23.16815,21.85742,116.244595352437,26.1541154840688
2830,5,301,49,1237657630041769878,24.33284,24.87354,25.61648,24.78231,21.27901,117.186688856656,27.0173267191675
2830,5,301,61,1237657630042555024,22.38597,24.88989,25.03146,24.42665,22.95922,118.734099292697,28.3283719009365
2830,5,301,93,1237657630044652073,22.41849,25.5983,25.06212,24.02473,22.52283,122.576585728356,31.7314790808258
2830,5,301,125,1237657630046749063,22.34439,25.2347,25.19652,24.36242,22.24988,126.598849128286,35.1083527110803
2830,5,301,150,1237657630048387492,22.41304,25.14256,25.36658,23.59534,22.49796,130.183246303344,37.4915434821927
2830,5,301,157,1237657630048846411,22.25047,25.09151,25.04674,24.55948,23.02655,131.25626517451,38.2004386295531
2830,5,301,180,1237657630050354772,25.03639,25.8656,25.41363,24.70747,21.21427,134.473119679775,40.4364917039062
2830,5,301,214,1237657630052582623,23.40972,25.02506,25.26647,24.46759,20.75501,140.118289332838,43.3502501472412
2830,5,301,226,1237657630053369046,25.16206,25.04707,25.20485,24.07013,20.89527,142.216617844601,44.3158788382148
2830,5,301,237,1237657630054089771,24.27829,24.8448,24.49123,23.65453,21.1486,144.119527089367,45.2263006540368
2830,5,301,284,1237657630057169299,22.09362,25.4087,25.35148,24.73661,23.18376,153.377126588384,48.4716698803864
2830,5,301,316,1237657630059266257,22.56632,25.5102,25.77939,24.80709,22.04905,160.006341238828,50.36238441798
2830,5,301,360,1237657630062151033,24.69512,25.01462,25.04686,23.78044,20.98947,170.356696169686,52.0912645608971
2830,5,301,365,1237657630062477672,21.54573,23.50351,25.78253,23.53873,23.06207,171.585270781115,52.1900789513808
2830,5,301,426,1237657630066475322,22.50899,24.58484,25.04291,23.34876,22.09522,186.541876629125,53.0205097199545
2830,5,301,435,1237657630067065790,23.46934,24.61667,25.06087,23.58159,20.95694,188.62049817979,52.9440334044842
2830,5,301,450,1237657630068048741,25.20058,25.02531,25.54746,24.0476,21.10842,192.542278281276,52.7606774486428
2830,5,301,18,1237657630039737421,22.4016,24.35816,24.47928,23.74146,22.69918,113.90272280927,23.5498107387812
2830,5,301,20,1237657630039869343,24.80526,24.96657,25.10792,24.31501,21.22375,113.909143472154,23.7855775993081
2830,5,301,40,1237657630041179840,25.12799,24.97343,25.40978,24.03094,21.15676,116.143513581184,25.9843213916891
2830,5,301,41,1237657630041245590,25.41852,25.38794,24.86905,24.26027,21.06189,116.315462652485,26.0825976806214
2830,5,301,46,1237657630041573105,23.7957,25.0716,25.44049,24.47233,20.98505,116.99415605369,26.6701454167054
2830,5,301,49,1237657630041769880,23.97771,24.42456,25.34626,24.94596,21.11309,117.172672189276,27.0682666994102
2830,5,301,52,1237657630041965886,24.76223,25.31775,25.5252,24.36891,21.30399,117.630427158507,27.303263893711
2830,5,301,53,1237657630042031860,24.41414,25.30251,25.24163,24.54985,21.20776,117.750301420223,27.4657488039335
2830,5,301,71,1237657630043211348,24.09049,24.27802,25.31473,24.21507,21.15367,119.737988260515,29.3695549316834
2830,5,301,96,1237657630044849636,23.78719,24.79411,25.50189,23.95819,21.23747,122.843721779597,32.0491345766313
2830,5,301,100,1237657630045110826,22.74143,24.95562,25.49426,24.09505,23.07461,123.361200563619,32.5640792998327
2830,5,301,108,1237657630045636128,24.37325,25.22123,24.99525,24.46347,21.44298,124.337493965643,33.2820118203198
2830,5,301,109,1237657630045701651,24.25972,25.15027,25.16836,24.13521,21.27809,124.467949524667,33.4020517933777
2830,5,301,109,1237657630045700552,22.46628,24.99355,24.91316,24.38753,22.61115,124.495299492318,33.4240440837051
2830,5,301,111,1237657630045832723,23.68601,24.26442,24.47897,24.01063,21.07572,124.832025716245,33.6156529803475
2830,5,301,113,1237657630045963742,23.81723,24.76345,25.08707,23.58666,21.2978,125.149624615056,33.8474110343257
2830,5,301,119,1237657630046356717,24.24235,24.46891,25.77311,24.39471,21.32788,125.828444957285,34.5122337194992
2830,5,301,122,1237657630046553368,23.88621,25.23012,25.32324,24.5242,21.26632,126.111008998142,34.7901452119103
2830,5,301,123,1237657630046619043,24.55977,25.50622,25.67732,25.14846,20.5152,126.398230258171,34.8710506662743
2830,5,301,125,1237657630046750060,23.77373,26.25259,26.04175,25.05844,21.11317,126.731435959527,35.0568245304032
2830,5,301,129,1237657630047012129,24.39796,25.49534,25.14612,24.15611,21.43181,127.164652177519,35.5612922233956
2830,5,301,130,1237657630047077770,23.84887,24.99692,25.69905,24.48794,21.28989,127.364031366961,35.5694768515817
2830,5,301,130,1237657630047076795,22.33027,24.66004,25.10598,24.30598,22.76682,127.380304650266,35.5149853107927
2830,5,301,136,1237657630047471110,24.64747,24.9611,25.11372,23.50252,20.53599,128.057815442436,36.1961204235664
2830,5,301,147,1237657630048191779,25.42553,25.20955,24.81493,24.09361,21.24158,129.683414862282,37.2977242460691
2830,5,301,147,1237657630048190851,22.58637,25.40182,25.58301,24.10681,23.28626,129.758418473838,37.2927579145308
2830,5,301,150,1237657630048387493,22.54036,24.61374,25.26678,24.22704,23.00833,130.072240815279,37.6009187648152
2830,5,301,151,1237657630048453735,24.72415,25.62331,25.07144,23.85648,21.31926,130.155481201251,37.6766749085226
2830,5,301,157,1237657630048847423,24.76643,24.77348,25.46138,24.20269,21.03566,131.167205188146,38.1729283242653
2830,5,301,175,1237657630050026889,24.28214,24.79377,25.33532,23.66056,21.375,133.855865931439,39.9327893433187
2830,5,301,181,1237657630050420049,25.26963,25.31599,24.9142,24.14774,21.18169,134.746176441749,40.5598646964228
2830,5,301,189,1237657630050943784,23.63937,23.28614,25.49338,24.79025,23.51509,136.027056352604,41.2177638421354
2830,5,301,210,1237657630052320588,24.77426,24.75686,25.48445,24.90589,21.0944,139.539141731229,43.0324122068029
2830,5,301,213,1237657630052516935,24.13867,24.8233,25.56927,24.45177,21.13633,139.988600315865,43.2309703833056
2830,5,301,213,1237657630052516946,23.32778,25.73631,25.6704,23.72036,21.16363,140.041956921313,43.2999178370593
2830,5,301,214,1237657630052581679,22.52509,25.27514,25.21251,24.40231,23.05396,140.190034611932,43.2797377833482
2830,5,301,221,1237657630053041388,25.61758,25.34996,25.51044,24.73016,21.14368,141.447050244068,43.8728431230479
2830,5,301,225,1237657630053303487,24.40032,25.61205,25.29315,24.39364,20.68757,142.086765145895,44.2290137741423
2830,5,301,228,1237657630053500227,24.68773,24.65681,24.94155,23.86797,21.15191,142.560174064119,44.4245293355249
2830,5,301,232,1237657630053761252,22.64053,24.94032,25.13054,23.15803,22.55513,143.24309515251,44.7816854920915
2830,5,301,246,1237657630054679598,24.78003,25.44907,24.77658,24.30311,21.00098,145.897725487452,45.9275910084646
2830,5,301,247,1237657630054744416,22.58068,24.706,24.57519,23.89989,22.20536,145.901734467987,46.0434790924418
2830,5,301,254,1237657630055204265,25.03161,25.14548,25.34109,24.72538,20.873,147.387541815929,46.4886808831962
2830,5,301,275,1237657630056579392,22.66359,25.40268,25.06724,23.63932,22.97316,151.517463072418,48.0111426795628
2830,5,301,282,1237657630057038783,24.98274,25.53177,25.76899,24.86525,20.85909,152.993337130459,48.394546782476
2830,5,301,289,1237657630057497497,25.08005,26.0733,25.8019,25.18101,20.87675,154.244840803934,48.7788129669863
2830,5,301,289,1237657630057497509,24.83378,24.98973,25.58611,24.14696,21.11439,154.347988200337,48.8130279819063
2830,5,301,296,1237657630057956559,23.05446,24.96849,24.74209,24.31665,20.66467,155.887905695741,49.2492928006018
2830,5,301,301,1237657630058283986,23.7426,25.49148,25.0853,23.88465,21.01165,156.757757768825,49.5050112579315
2830,5,301,306,1237657630058611724,24.47979,25.69527,25.70544,23.23697,20.78741,157.872991229488,49.745057133161
2830,5,301,306,1237657630058611722,24.34358,24.57909,25.36526,24.93224,20.97167,157.882986242299,49.7084576498714
2830,5,301,309,1237657630058808411,25.13435,24.86739,24.99881,23.88694,21.03738,158.554300760771,49.9624008603381
2830,5,301,318,1237657630059398193,25.96682,25.57059,25.25006,24.23944,20.81239,160.503922267524,50.5093093129472
2830,5,301,318,1237657630059398198,25.18875,25.66969,26.06932,24.21223,20.94013,160.56341986694,50.4512998873372
2830,5,301,320,1237657630059528399,22.44935,25.33642,25.39551,23.80923,23.19998,160.964416675475,50.4200035434961
2830,5,301,337,1237657630060643436,25.18558,25.52893,24.93493,23.84827,20.62085,164.847391281867,51.3285488836926
2830,5,301,339,1237657630060774453,24.27111,25.00308,25.17056,23.46711,20.93487,165.228266367143,51.3044770520144
2830,5,301,341,1237657630060905612,24.1259,24.70164,24.69925,24.18361,21.08385,165.744384275853,51.4547886320241
2830,5,301,343,1237657630061035805,22.34727,26.19703,25.53224,24.94195,22.69994,166.343287388788,51.520357476782
2830,5,301,354,1237657630061757563,25.05225,25.35711,24.94053,24.04707,21.1067,168.76864740987,51.9889954230912
2830,5,301,354,1237657630061757570,24.41792,24.63645,25.13662,23.84503,21.02921,168.896077368085,51.8237932486751
2830,5,301,375,1237657630063133766,23.5117,24.32226,25.38787,24.96514,21.15423,173.902841450717,52.5848631012152
2830,5,301,378,1237657630063330321,23.80799,24.91444,25.66444,24.8527,20.92598,174.514595096016,52.6108771797235
2830,5,301,379,1237657630063395872,24.71684,24.65566,25.87517,24.51768,21.10503,174.856916470293,52.5666635565675
2830,5,301,384,1237657630063723531,23.52118,24.74844,24.94019,24.51584,20.95869,176.00479550156,52.7857409127632
2830,5,301,386,1237657630063854025,23.34292,23.13281,25.20049,24.61073,23.21935,176.519872923922,52.6837960364499
2830,5,301,392,1237657630064246997,22.18656,24.17515,25.78219,24.68624,22.56389,178.015485800688,52.9058290150249
2830,5,301,402,1237657630064902918,24.26651,24.65617,25.24993,24.13041,21.12537,180.393240151829,52.9714225713533
2830,5,301,413,1237657630065624112,24.81981,24.76681,25.17995,24.42773,21.00938,183.362885296853,52.9540058952969
2830,5,301,414,1237657630065689577,25.06448,24.77887,24.67115,23.72484,20.73616,183.471238800339,53.0669926310473
2830,5,301,415,1237657630065755120,24.0898,25.37424,25.32391,23.65295,20.84729,183.701480901483,53.0332332874128
2830,5,301,418,1237657630065951638,25.19906,25.30103,25.76852,24.46462,20.65654,184.564995157957,53.1095832637564
2830,5,301,425,1237657630066410339,24.59934,25.00717,24.73844,24.05829,20.80808,186.308845512263,53.0790748093567
2830,5,301,431,1237657630066803432,25.32292,25.57076,25.58473,24.34411,21.02211,187.599787151099,52.9564019961071
2830,5,301,454,1237657630068310206,22.16823,24.77705,25.72195,24.77302,22.92447,193.384739540824,52.8196761023126
2830,5,301,70,1237657630043144749,22.07704,25.39581,25.25991,24.0681,22.53073,119.701949709753,29.2852926950391
2830,5,301,78,1237657630043668922,19.37486,25.0062,26.63833,25.0322,24.16414,120.630433610978,30.1067221631556
2830,5,301,116,1237657630046160175,23.29826,24.07973,25.47019,24.89098,21.1693,125.411705444843,34.1414507169489
2830,5,301,153,1237657630048584919,24.88358,25.53003,24.87627,23.96572,21.27864,130.613117266728,37.8675228112918
2830,5,301,159,1237657630048978187,25.36812,25.7417,25.86229,23.99155,21.0019,131.384150693104,38.4602540606418
2830,5,301,209,1237657630052254857,24.14499,24.81362,24.85893,24.07763,21.07142,139.429680264747,42.8956081101914
2830,5,301,232,1237657630053762049,25.45797,25.15239,25.39652,24.6942,21.19139,143.340598761796,44.8038075534594
2830,5,301,273,1237657630056449194,23.32518,24.70459,25.48864,23.58662,21.11685,151.053649706237,47.8110600885086
2830,5,301,311,1237657630058939593,23.34422,24.69251,25.71713,24.41064,20.88416,159.045132678016,50.0436970298265
2830,5,301,313,1237657630059070629,24.12076,25.69022,25.32606,24.02487,20.745,159.502679011979,50.3004650863759
2830,5,301,342,1237657630060971151,23.87795,25.5941,25.09521,23.86096,21.04787,165.906340004086,51.4964633708052
2830,5,301,409,1237657630065361795,25.20109,25.55061,25.22975,23.24176,20.85008,182.346193546013,52.9931369280221
2830,5,301,428,1237657630066607111,25.25224,25.12861,25.06356,23.9216,20.78255,187.055584131957,52.9810395710753
2830,5,301,32,1237657630040654822,22.253,25.63211,25.71256,24.38938,23.22987,115.436908057198,25.1352789641924
2830,5,301,49,1237657630041768870,22.20864,24.72123,24.77811,24.0651,22.62379,117.346207471622,27.0151248047387
2830,5,301,294,1237657630057824502,22.40087,24.20552,25.38805,24.40581,22.88875,155.339268764003,49.0435956576545
2830,5,301,183,1237657630050551053,24.54746,24.94282,25.24792,24.72616,21.31148,135.12841509082,40.6843628650585
2830,5,301,170,1237657630049699456,23.83552,24.60597,23.94765,21.96042,20.97118,133.078023952005,39.5018294522243
2830,5,301,54,1237657630042097197,24.75684,24.75616,24.16485,21.91884,21.11962,117.71937214017,27.623686439102
2830,5,301,108,1237657630045635049,22.82144,25.00081,26.1152,23.53979,22.90951,124.492175970024,33.3109155703709
2830,5,301,342,1237657630060970267,22.35323,25.92739,25.58423,24.44777,23.01548,165.96593826537,51.3996161504867
2830,5,301,94,1237657630044718106,23.7665,25.62599,25.08101,24.18999,21.00941,122.71577199982,31.8434419271439
2830,5,301,425,1237657630066410131,24.19442,24.44675,23.76594,21.53219,21.04172,186.137064851163,53.0399579926116
2830,5,301,89,1237657630044389923,19.49516,24.16949,24.19715,23.52378,22.87281,121.897924547165,31.4069606408475
2830,5,301,294,1237657630057825205,24.76302,24.63281,25.43028,24.85402,17.61207,155.481276932193,49.0681392448501
2830,5,301,84,1237657630044061893,24.6346,25.11433,24.80192,24.36182,22.82721,121.421499610279,30.7846674069229
2830,5,301,407,1237657630065229886,24.50642,25.11776,24.80401,24.36261,22.35382,181.800154513953,53.0741023412006
2830,5,301,382,1237657630063591491,24.9131,25.1158,24.80159,24.35278,22.82711,175.661299713688,52.6858257744225
2830,5,301,174,1237657630049959991,24.62868,25.1127,24.80231,24.36185,22.83024,133.748814083118,39.7698668829154
2830,5,301,51,1237657630041899359,25.46049,25.11431,24.80202,20.76221,19.08337,117.349647741878,27.2776228287054
